Lien_photo,name,age,status,sex,orientation_bisexual,orientation_gay,orientation_straight,body_type,diet,education,height,job,pets,smokes,question_1,question_2,question_3
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil1.jpg,Alexis ESTRINE,23,0,1,0,0,1,6,0,0,178.0,9,1,0,une bataille de lip sync,embrasser les petits bonheurs,je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil9.jpg,Elodie REGENIER,37,0,0,0,0,1,0,0,0,165.0,18,0,0,un marathon de films,jamais aller se coucher fâché,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,33,0,0,0,0,1,4,0,0,170.0,4,1,0,un duel de cuisine,prendre chaque jour comme un nouveau début,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil1.jpg,Alexis ESTRINE,35,0,1,0,0,1,4,0,0,165.0,19,0,0,une bataille d'eau,garder une attitude positive quoi qu'il arrive,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil2.jpg,Alexandre MICHIELS,41,0,1,0,0,1,2,0,0,175.0,19,1,1,une partie d'échecs,rester fidèle à soi-même,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil14.jpg,Emilie LINGAT,40,0,0,0,0,1,7,0,0,160.0,18,1,0,un marathon de films,ne jamais dire non à une nouvelle aventure,je suis un(e) romantique incurable
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil24.jpg,Quentin GUENEZ,19,0,1,0,0,1,4,0,0,185.0,9,0,1,une bataille de blagues,vivre et laisser vivre,je ne peux pas dormir sans ma peluche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,32,0,0,0,0,1,7,0,0,175.0,4,1,0,un duel de cuisine,prendre chaque jour comme un nouveau début,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil21.jpg,Shirley HUANG,23,0,0,0,1,0,9,0,0,168.0,9,1,1,un quiz de culture pop,ne jamais dire non à une nouvelle aventure,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil12.jpg,Vincent VAN VOLSEM,28,0,1,0,0,1,2,0,0,183.0,1,0,0,une compétition de danse,faire une bonne action chaque jour,je rêve de voyager dans l'espace
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil25.jpg,Viktoria MEURVILLE,26,3,0,1,0,0,2,0,0,152.0,4,1,2,un tournoi de ping-pong,jamais aller se coucher fâché,j'ai peur des clowns
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,25,0,0,0,0,1,11,0,0,173.0,1,0,1,une course de pédalos,jamais aller se coucher fâché,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,36,0,0,0,0,1,4,0,0,163.0,4,1,2,une partie de mini-golf,faire une bonne action chaque jour,je suis un(e) romantique incurable
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil27.jpg,Alan FAUVERGUE,31,0,1,0,0,1,2,0,0,193.0,4,0,0,un match de tennis de table,écouter avant de juger,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil15.jpg,Faker JELASSI,31,0,1,0,1,0,4,0,0,178.0,1,1,1,une bataille de lip sync,garder une attitude positive quoi qu'il arrive,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil27.jpg,Alan FAUVERGUE,26,0,1,0,0,1,2,0,0,183.0,12,1,0,un quiz de culture pop,aimer comme s'il n'y avait pas de lendemain,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil6.jpg,Arnauld MONTANDON,34,2,1,0,0,1,7,0,0,180.0,12,0,0,une compétition de danse,rester fidèle à soi-même,j'ai peur des clowns
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,21,0,0,0,0,1,4,0,0,163.0,9,0,1,une course de pédalos,"toujours sourire, même sous la pluie",je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil17.jpg,Alexandre CORNARD,37,0,1,0,0,1,7,0,0,188.0,1,1,1,un concours de pâtisserie,écouter avant de juger,je ne peux pas dormir sans ma peluche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil9.jpg,Elodie REGENIER,19,0,0,0,1,0,4,0,0,168.0,4,0,0,une soirée de jeux de société,"toujours sourire, même sous la pluie",je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,27,0,0,0,0,1,1,0,0,157.0,4,2,0,un marathon de films,ne jamais dire non à une nouvelle aventure,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,39,0,0,0,0,1,4,0,0,163.0,1,0,0,un duel de cuisine,garder une attitude positive quoi qu'il arrive,je suis un(e) romantique incurable
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil19.jpg,Noémie VANDEVOORDE,32,0,0,0,1,0,6,0,0,178.0,9,1,0,une chasse au trésor en ville,profiter de chaque moment,je rêve secrètement de devenir une star
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil10.jpg,Benoit MEZAGUER,22,0,1,0,1,0,7,0,0,183.0,14,0,2,une bataille de blagues,écouter avant de juger,je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil19.jpg,Noémie VANDEVOORDE,56,0,0,0,0,1,7,0,0,157.0,16,1,0,une session de gaming,profiter de chaque moment,je prépare le meilleur café
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil24.jpg,Quentin GUENEZ,38,0,1,0,0,1,2,0,0,185.0,15,1,0,un marathon de films,jamais aller se coucher fâché,j'ai peur du noir
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil3.jpg,Mathieu DELFOSSE,31,0,1,0,0,1,4,0,0,183.0,14,0,0,une bataille d'eau,coucher avec les étoiles,je m'endors en écoutant des histoires
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil29.jpg,Soufiane MASKI,22,0,1,0,0,1,6,0,0,170.0,19,1,1,une compétition de danse,rester fidèle à soi-même,j'ai peur des clowns
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,38,0,0,0,0,1,7,2,0,165.0,4,1,0,un marathon de films,ne jamais dire non à une nouvelle aventure,je suis un(e) romantique incurable
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil28.jpg,Anaïs ROLOS,24,3,0,0,0,1,2,0,0,163.0,15,1,0,une séance de karaoké,vivre et laisser vivre,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil15.jpg,Faker JELASSI,22,0,1,0,0,1,5,0,0,185.0,9,1,0,une compétition de danse,rester fidèle à soi-même,j'ai peur du noir
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil32.jpg,Marion STUDER,35,0,0,0,0,1,4,0,0,165.0,18,0,0,un marathon de films,ne jamais dire non à une nouvelle aventure,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil9.jpg,Elodie REGENIER,22,0,0,0,0,1,0,0,0,160.0,14,1,0,un quiz de culture pop,rire fort et souvent,je crois au coup de foudre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil21.jpg,Shirley HUANG,53,0,0,0,0,1,4,0,0,175.0,1,0,2,une session de gaming,faire de chaque repas une fête,je fais toujours le premier pas
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil14.jpg,Emilie LINGAT,60,0,0,0,0,1,7,1,0,155.0,6,1,0,une compétition de memes,embrasser les petits bonheurs,je fais toujours le premier pas
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil10.jpg,Benoit MEZAGUER,22,0,1,0,0,1,5,0,0,183.0,1,0,0,une partie d'échecs,toujours chercher à apprendre,je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil32.jpg,Marion STUDER,26,0,0,0,0,1,4,1,0,157.0,7,1,1,une chasse au trésor en ville,faire une bonne action chaque jour,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil16.jpg,Nicolas MAILLET,27,0,1,0,0,1,5,0,0,180.0,14,0,0,une partie d'échecs,se lever avec le soleil,je prépare le meilleur café
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,27,0,0,0,0,1,7,0,0,168.0,9,1,0,une course de pédalos,"toujours sourire, même sous la pluie",je fais toujours le premier pas
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil26.jpg,Christophe LAMAND,50,0,1,0,0,1,4,0,0,185.0,2,1,0,une compétition de danse,toujours chercher à apprendre,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil9.jpg,Elodie REGENIER,33,1,0,0,0,1,6,0,0,165.0,3,1,1,une chasse au trésor en ville,être toujours ouvert aux surprises,j'ai déjà pleuré devant un film romantique
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil27.jpg,Alan FAUVERGUE,27,0,1,0,0,1,4,0,0,175.0,3,0,1,une compétition de danse,toujours chercher à apprendre,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil17.jpg,Alexandre CORNARD,24,0,1,0,0,1,1,0,0,180.0,3,1,1,une chasse au trésor en ville,écouter plus que parler,j'ai peur du noir
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil17.jpg,Alexandre CORNARD,26,0,1,0,1,0,5,0,0,178.0,10,1,1,une séance de karaoké,aimer comme s'il n'y avait pas de lendemain,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil9.jpg,Elodie REGENIER,32,0,0,0,0,1,1,0,0,178.0,4,1,0,une course de pédalos,"toujours sourire, même sous la pluie",je fais toujours le premier pas
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil18.jpg,Hassene TILIOUA,46,0,1,0,1,0,7,0,0,180.0,7,1,0,une bataille de lip sync,embrasser les petits bonheurs,je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,24,0,0,0,0,1,6,0,0,170.0,10,1,1,une course de pédalos,profiter de chaque moment,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil16.jpg,Nicolas MAILLET,30,0,1,1,0,0,4,1,0,178.0,8,1,0,une séance de karaoké,aimer comme s'il n'y avait pas de lendemain,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil15.jpg,Faker JELASSI,22,0,1,0,0,1,5,4,0,183.0,9,2,0,une partie d'échecs,rester fidèle à soi-même,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil6.jpg,Arnauld MONTANDON,28,0,1,0,0,1,4,0,0,188.0,16,2,0,une compétition de danse,écouter avant de juger,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil20.jpg,Maxime BARSKI,29,2,1,0,0,1,10,1,0,180.0,3,1,0,une session de gaming,profiter de chaque moment,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,44,2,0,1,0,0,2,0,0,155.0,4,1,0,une course de drones,écouter avant de juger,j'ai déjà pleuré devant un film romantique
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil3.jpg,Mathieu DELFOSSE,19,0,1,0,0,1,4,0,0,178.0,9,1,0,une bataille d'eau,garder une attitude positive quoi qu'il arrive,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil9.jpg,Elodie REGENIER,37,0,0,0,0,1,0,0,0,165.0,18,0,0,une course de pédalos,jamais aller se coucher fâché,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil29.jpg,Soufiane MASKI,20,0,1,1,0,0,6,0,0,185.0,4,1,0,une soirée de jeux de société,ne jamais dire non à une nouvelle aventure,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil9.jpg,Elodie REGENIER,24,0,0,0,0,1,2,0,0,163.0,3,0,0,une soirée de jeux de société,rester fidèle à soi-même,je crois au coup de foudre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil20.jpg,Maxime BARSKI,29,0,1,0,0,1,4,1,0,173.0,1,0,2,une compétition de danse,rester fidèle à soi-même,j'ai peur des clowns
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil5.jpg,Wari MOHAMED,48,0,1,0,0,1,4,0,0,178.0,19,0,1,une compétition de danse,toujours chercher à apprendre,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil12.jpg,Vincent VAN VOLSEM,20,0,1,0,0,1,8,0,0,180.0,9,0,0,une compétition de danse,toujours chercher à apprendre,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil22.jpg,Selyan ELACHACHI,41,1,1,0,0,1,2,0,0,168.0,8,0,1,une compétition de danse,rester fidèle à soi-même,j'ai peur des clowns
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil13.jpg,Alexandre LEBEAU,19,0,1,0,0,1,5,0,0,175.0,1,0,2,une bataille de blagues,rire fort et souvent,je rêve de voyager dans l'espace
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,32,0,0,0,0,1,3,1,0,185.0,4,1,0,une partie d'échecs,se lever avec le soleil,je prépare le meilleur café
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil2.jpg,Alexandre MICHIELS,20,0,1,0,0,1,4,0,0,152.0,9,1,2,un duel de cuisine,rire fort et souvent,je m'endors en écoutant des histoires
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil10.jpg,Benoit MEZAGUER,42,0,1,0,0,1,5,0,0,193.0,1,1,0,un match de tennis de table,écouter avant de juger,je rêve secrètement de devenir une star
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,43,0,0,0,0,1,2,0,0,163.0,4,0,0,un concours de pâtisserie,écouter plus que parler,je rêve de voyager dans l'espace
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil12.jpg,Vincent VAN VOLSEM,40,0,1,0,0,1,2,0,0,180.0,2,1,0,une chasse au trésor en ville,"choisir la joie, pas le jugement",je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil25.jpg,Viktoria MEURVILLE,39,0,0,0,0,1,1,0,0,170.0,10,1,0,une séance de karaoké,vivre et laisser vivre,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil24.jpg,Quentin GUENEZ,24,0,1,0,0,1,7,0,0,168.0,12,0,0,une chasse au trésor en ville,"choisir la joie, pas le jugement",je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil5.jpg,Wari MOHAMED,33,0,1,0,0,1,2,1,0,178.0,3,1,0,une bataille de blagues,rire fort et souvent,je rêve de voyager dans l'espace
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil27.jpg,Alan FAUVERGUE,26,0,1,0,0,1,1,0,0,188.0,12,0,2,un match de tennis de table,écouter avant de juger,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,37,0,0,0,0,1,3,0,0,160.0,6,1,0,une course de drones,écouter avant de juger,j'ai déjà pleuré devant un film romantique
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil10.jpg,Benoit MEZAGUER,44,0,1,0,0,1,2,1,0,173.0,8,0,2,une compétition de danse,écouter avant de juger,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil19.jpg,Noémie VANDEVOORDE,25,0,0,0,0,1,11,0,0,173.0,1,0,1,une séance de karaoké,embrasser les petits bonheurs,je collectionne des souvenirs de tous mes voyages
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil16.jpg,Nicolas MAILLET,29,0,1,0,0,1,2,0,0,178.0,2,0,0,une compétition de danse,écouter avant de juger,j'écris des poèmes que je ne montre à personne
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil7.jpg,Morgan POUILLY,49,0,1,0,0,1,2,0,0,185.0,2,1,0,un concours de pâtisserie,écouter avant de juger,je ne peux pas dormir sans ma peluche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil19.jpg,Noémie VANDEVOORDE,61,0,0,0,0,1,9,0,0,178.0,0,2,1,une course de drones,toujours chercher à apprendre,je fais toujours le premier pas
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil14.jpg,Emilie LINGAT,25,0,0,0,0,1,5,0,0,170.0,13,0,0,une chasse au trésor en ville,être toujours ouvert aux surprises,j'ai déjà pleuré devant un film romantique
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,27,0,0,0,0,1,7,0,0,168.0,9,1,0,une compétition de danse,vivre et laisser vivre,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,31,0,0,0,0,1,3,0,0,160.0,6,1,1,un concours de pâtisserie,prendre chaque jour comme un nouveau début,je m'endors en écoutant des histoires
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil6.jpg,Arnauld MONTANDON,23,0,1,0,0,1,5,0,0,190.0,4,0,2,une partie d'échecs,toujours chercher à apprendre,je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil10.jpg,Benoit MEZAGUER,30,0,1,0,1,0,4,0,0,180.0,1,0,1,une chasse au trésor en ville,"toujours sourire, même sous la pluie",je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil25.jpg,Viktoria MEURVILLE,28,0,0,0,0,1,4,0,0,178.0,4,1,1,un concours de pâtisserie,écouter plus que parler,je rêve de voyager dans l'espace
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil14.jpg,Emilie LINGAT,24,0,0,0,0,1,3,0,0,173.0,14,1,0,une soirée de jeux de société,rester fidèle à soi-même,je crois au coup de foudre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,25,0,0,0,1,0,5,1,0,178.0,6,1,0,un marathon de films,ne jamais dire non à une nouvelle aventure,je suis un(e) romantique incurable
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,29,0,0,0,0,1,4,0,0,163.0,6,2,0,une compétition de danse,coucher avec les étoiles,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil25.jpg,Viktoria MEURVILLE,29,0,0,0,0,1,2,1,0,160.0,10,0,0,un tournoi de ping-pong,toujours chercher à apprendre,je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil6.jpg,Arnauld MONTANDON,33,0,1,0,1,0,4,0,0,183.0,4,1,2,un match de tennis de table,écouter avant de juger,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil9.jpg,Elodie REGENIER,30,0,0,0,0,1,7,0,0,173.0,1,0,0,une séance de karaoké,embrasser les petits bonheurs,je collectionne des souvenirs de tous mes voyages
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil4.jpg,Sébastien VAN CLEMPUTTE,38,0,1,0,0,1,2,0,0,170.0,3,1,0,une séance de karaoké,aimer comme s'il n'y avait pas de lendemain,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil2.jpg,Alexandre MICHIELS,28,0,1,0,0,1,2,0,0,183.0,8,1,0,une course de pédalos,"toujours sourire, même sous la pluie",je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,29,0,0,0,0,1,3,0,0,163.0,2,1,0,une course de pédalos,"toujours sourire, même sous la pluie",je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil27.jpg,Alan FAUVERGUE,32,0,1,0,0,1,5,0,0,178.0,1,1,0,une séance de karaoké,embrasser les petits bonheurs,j'ai déjà pleuré devant un film romantique
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,29,0,0,0,0,1,4,0,0,175.0,2,0,0,une course de pédalos,toujours chercher à apprendre,je rêve de voyager dans l'espace
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,34,1,0,1,0,0,3,0,0,175.0,12,2,0,une course de pédalos,profiter de chaque moment,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil32.jpg,Marion STUDER,34,0,0,0,0,1,1,0,0,165.0,4,1,0,un tournoi de ping-pong,jamais aller se coucher fâché,j'ai peur des clowns
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil29.jpg,Soufiane MASKI,33,0,1,0,0,1,4,0,0,165.0,12,2,2,une séance de karaoké,aimer comme s'il n'y avait pas de lendemain,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil25.jpg,Viktoria MEURVILLE,28,0,0,0,0,1,1,0,0,152.0,2,1,0,une compétition de memes,embrasser les petits bonheurs,je fais toujours le premier pas
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,57,0,0,0,0,1,2,0,0,175.0,4,1,0,un marathon de films,jamais aller se coucher fâché,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil12.jpg,Vincent VAN VOLSEM,29,0,1,0,0,1,2,0,0,165.0,7,1,0,une chasse au trésor en ville,"choisir la joie, pas le jugement",je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil21.jpg,Shirley HUANG,32,0,0,0,0,1,7,0,0,157.0,9,1,0,une séance de karaoké,embrasser les petits bonheurs,je collectionne des souvenirs de tous mes voyages
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil27.jpg,Alan FAUVERGUE,26,0,1,0,0,1,4,0,0,178.0,16,0,0,un duel de cuisine,jamais aller se coucher fâché,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,28,0,0,0,0,1,4,0,0,160.0,2,0,0,un marathon de films,ne jamais dire non à une nouvelle aventure,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,34,0,0,0,0,1,4,0,0,163.0,4,1,0,une bataille de blagues,"choisir la joie, pas le jugement",je m'endors en écoutant des histoires
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil25.jpg,Viktoria MEURVILLE,34,0,0,0,0,1,4,0,0,175.0,6,1,2,une course de drones,toujours chercher à apprendre,je fais toujours le premier pas
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil3.jpg,Mathieu DELFOSSE,24,0,1,0,0,1,2,1,0,178.0,12,1,0,une compétition de danse,rester fidèle à soi-même,j'ai peur des clowns
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil13.jpg,Alexandre LEBEAU,39,0,1,0,0,1,5,0,0,185.0,1,0,0,une chasse au trésor en ville,"toujours sourire, même sous la pluie",je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,25,0,0,0,0,1,4,0,0,175.0,2,2,0,une compétition de memes,embrasser les petits bonheurs,je fais toujours le premier pas
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil6.jpg,Arnauld MONTANDON,29,0,1,0,0,1,4,0,0,163.0,4,2,0,un match de tennis de table,écouter avant de juger,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil27.jpg,Alan FAUVERGUE,39,0,1,0,0,1,2,0,0,178.0,2,0,0,une compétition de danse,écouter avant de juger,j'écris des poèmes que je ne montre à personne
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil4.jpg,Sébastien VAN CLEMPUTTE,26,0,1,0,0,1,5,0,0,190.0,1,0,2,une bataille de blagues,se lever avec le soleil,j'écris des poèmes que je ne montre à personne
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil20.jpg,Maxime BARSKI,26,0,1,0,0,1,2,0,0,175.0,3,0,0,une soirée de jeux de société,ne jamais dire non à une nouvelle aventure,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,55,0,0,0,0,1,4,0,0,155.0,6,0,0,une bataille de blagues,garder une attitude positive quoi qu'il arrive,je ne peux pas dormir sans ma peluche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil9.jpg,Elodie REGENIER,54,0,0,0,0,1,3,0,0,160.0,1,1,0,un match de tennis de table,"choisir la joie, pas le jugement",je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,29,0,0,0,0,1,5,0,0,180.0,6,0,0,une soirée de jeux de société,rester fidèle à soi-même,je crois au coup de foudre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,48,0,0,0,0,1,4,0,0,168.0,4,1,2,une bataille de lip sync,ne jamais dire non à une nouvelle aventure,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil18.jpg,Hassene TILIOUA,23,3,1,0,0,1,6,0,0,175.0,4,1,0,une bataille de blagues,écouter avant de juger,je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil17.jpg,Alexandre CORNARD,38,0,1,0,0,1,1,0,0,173.0,10,2,2,une partie d'échecs,se lever avec le soleil,je prépare le meilleur café
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,22,0,0,0,0,1,11,0,0,175.0,9,1,1,une bataille de blagues,jamais aller se coucher fâché,je rêve secrètement de devenir une star
